league,season,game,team,minute,score,player1,player2,event_type
ENG-Premier League,1819,2018-12-21 Wolves-Liverpool,Liverpool,68’,0:2,Virgil van Dijk,Mohamed Salah,goal
ENG-Premier League,1819,2018-12-21 Wolves-Liverpool,Liverpool,76’,0:2,Georginio Wijnaldum,Roberto Firmino,substitute_in
ENG-Premier League,1819,2018-12-21 Wolves-Liverpool,Wolverhampton Wanderers,81’,0:2,Rúben Vinagre,Jonny Castro,substitute_in
ENG-Premier League,1819,2018-12-21 Wolves-Liverpool,Liverpool,87’,0:2,Nathaniel Clyne,Sadio Mané,substitute_in
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Burnley,14’,0:0,Ben Mee,,yellow_card
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Huddersfield Town,30’,0:0,Christopher Schindler,,yellow_card
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Burnley,31’,0:0,Phil Bardsley,,yellow_card
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Huddersfield Town,33’,1:0,Steve Mounié,Isaac Mbenza,goal
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Burnley,40’,1:1,Chris Wood,Dwight McNeil,goal
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Huddersfield Town,41’,1:1,Christopher Schindler,,yellow_red_card
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Huddersfield Town,44’,1:1,Erik Durm,Alex Pritchard,substitute_in
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Burnley,59’,1:1,Matthew Lowton,Phil Bardsley,substitute_in
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Burnley,63’,1:1,Robbie Brady,Dwight McNeil,substitute_in
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Huddersfield Town,71’,1:1,Chris Löwe,Florent Hadergjonaj,substitute_in
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Burnley,74’,1:2,Ashley Barnes,Ashley Westwood,goal
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Burnley,78’,1:2,Chris Wood,,yellow_card
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Huddersfield Town,83’,1:2,Laurent Depoitre,Erik Durm,substitute_in
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Burnley,90+2’,1:2,Jeff Hendrick,Ashley Barnes,substitute_in
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Burnley,90+3’,1:2,Tom Heaton,,yellow_card
ENG-Premier League,1819,2019-01-02 Huddersfield Town-Burnley,Burnley,90’,1:2,Robbie Brady,,red_card
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Liverpool,36’,1:1,Naby Keïta,Trent Alexander-Arnold,goal
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Southampton,48’,1:1,Jan Bednarek,,yellow_card
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Liverpool,59’,1:1,James Milner,Georginio Wijnaldum,substitute_in
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Liverpool,59’,1:1,Jordan Henderson,Trent Alexander-Arnold,substitute_in
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Southampton,62’,1:1,Josh Sims,Shane Long,substitute_in
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Southampton,75’,1:1,Ryan Bertrand,,yellow_card
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Liverpool,80’,1:2,Mohamed Salah,Jordan Henderson,goal
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Liverpool,81’,1:2,Mohamed Salah,,yellow_card
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Southampton,83’,1:2,Charlie Austin,Jannik Vestergaard,substitute_in
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Southampton,83’,1:2,Stuart Armstrong,Oriol Romeu,substitute_in
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Liverpool,86’,1:3,Jordan Henderson,Roberto Firmino,goal
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Liverpool,88’,1:3,Dejan Lovren,Naby Keïta,substitute_in
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Liverpool,89’,1:3,Andrew Robertson,,yellow_card
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Liverpool,90+1’,1:3,Jordan Henderson,,yellow_card
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Liverpool,90+4’,1:3,Sadio Mané,,yellow_card
ENG-Premier League,1819,2019-04-05 Southampton-Liverpool,Southampton,9’,1:0,Shane Long,Pierre Højbjerg,goal
ENG-Premier League,1819,2018-11-24 Watford-Liverpool,Watford,57’,0:0,Isaac Success,Gerard Deulofeu,substitute_in
ENG-Premier League,1819,2018-11-24 Watford-Liverpool,Liverpool,60’,0:0,Jordan Henderson,,yellow_card
ENG-Premier League,1819,2018-11-24 Watford-Liverpool,Liverpool,67’,0:1,Mohamed Salah,Sadio Mané,goal
ENG-Premier League,1819,2018-11-24 Watford-Liverpool,Liverpool,74’,0:1,James Milner,Xherdan Shaqiri,substitute_in
ENG-Premier League,1819,2018-11-24 Watford-Liverpool,Watford,75’,0:1,Andre Gray,Will Hughes,substitute_in
ENG-Premier League,1819,2018-11-24 Watford-Liverpool,Liverpool,76’,0:2,Trent Alexander-Arnold,,goal
ENG-Premier League,1819,2018-11-24 Watford-Liverpool,Liverpool,82’,0:2,Jordan Henderson,,yellow_red_card
ENG-Premier League,1819,2018-11-24 Watford-Liverpool,Liverpool,86’,0:2,Fabinho,Mohamed Salah,substitute_in
ENG-Premier League,1819,2018-11-24 Watford-Liverpool,Liverpool,89’,0:3,Roberto Firmino,,goal
ENG-Premier League,1819,2018-11-24 Watford-Liverpool,Liverpool,90+2’,0:3,Joël Matip,Roberto Firmino,substitute_in
ENG-Premier League,1819,2019-04-13 Southampton-Wolves,Wolverhampton Wanderers,28’,1:1,Willy Boly,João Moutinho,goal
ENG-Premier League,1819,2019-04-13 Southampton-Wolves,Southampton,2’,1:0,Nathan Redmond,Josh Sims,goal
ENG-Premier League,1819,2019-04-13 Southampton-Wolves,Southampton,30’,2:1,Nathan Redmond,Danny Ings,goal
ENG-Premier League,1819,2019-04-13 Southampton-Wolves,Wolverhampton Wanderers,40’,2:1,João Moutinho,,yellow_card
ENG-Premier League,1819,2019-04-13 Southampton-Wolves,Wolverhampton Wanderers,45+2’,2:1,Raúl Jiménez,,yellow_card
ENG-Premier League,1819,2019-04-13 Southampton-Wolves,Wolverhampton Wanderers,60’,2:1,Adama Traoré,Matt Doherty,substitute_in
ENG-Premier League,1819,2019-04-13 Southampton-Wolves,Southampton,61’,2:1,Oriol Romeu,Josh Sims,substitute_in
ENG-Premier League,1819,2019-04-13 Southampton-Wolves,Southampton,61’,2:1,Shane Long,Danny Ings,substitute_in
ENG-Premier League,1819,2019-04-13 Southampton-Wolves,Southampton,67’,2:1,Ryan Bertrand,,yellow_card
ENG-Premier League,1819,2019-04-13 Southampton-Wolves,Wolverhampton Wanderers,69’,2:1,Morgan Gibbs-White,Rúben Neves,substitute_in
ENG-Premier League,1819,2019-04-13 Southampton-Wolves,Southampton,71’,3:1,Shane Long,Maya Yoshida,goal
ENG-Premier League,1819,2019-04-13 Southampton-Wolves,Wolverhampton Wanderers,74’,3:1,Romain Saïss,,yellow_card
ENG-Premier League,1819,2019-04-13 Southampton-Wolves,Southampton,84’,3:1,Jack Stephens,Yan Valery,substitute_in
ENG-Premier League,1819,2019-04-13 Southampton-Wolves,Wolverhampton Wanderers,87’,3:1,Hélder Costa,Diogo Jota,substitute_in
ENG-Premier League,1819,2018-10-05 Brighton-West Ham United,Brighton & Hove Albion,25’,1:0,Glenn Murray,Beram Kayal,goal
ENG-Premier League,1819,2018-10-05 Brighton-West Ham United,Brighton & Hove Albion,33’,1:0,Shane Duffy,,yellow_card
ENG-Premier League,1819,2018-10-05 Brighton-West Ham United,West Ham United,57’,1:0,Marko Arnautović,,yellow_card
ENG-Premier League,1819,2018-10-05 Brighton-West Ham United,Brighton & Hove Albion,58’,1:0,Alireza Jahanbakhsh,,yellow_card
ENG-Premier League,1819,2018-10-05 Brighton-West Ham United,West Ham United,60’,1:0,Michail Antonio,Pedro Obiang,substitute_in
ENG-Premier League,1819,2018-10-05 Brighton-West Ham United,Brighton & Hove Albion,61’,1:0,Beram Kayal,,yellow_card
ENG-Premier League,1819,2018-10-05 Brighton-West Ham United,West Ham United,70’,1:0,Lucas Pérez,Andriy Yarmolenko,substitute_in
ENG-Premier League,1819,2018-10-05 Brighton-West Ham United,Brighton & Hove Albion,71’,1:0,José Izquierdo,Alireza Jahanbakhsh,substitute_in
ENG-Premier League,1819,2018-10-05 Brighton-West Ham United,Brighton & Hove Albion,80’,1:0,Yves Bissouma,Davy Pröpper,substitute_in
ENG-Premier League,1819,2018-10-05 Brighton-West Ham United,West Ham United,83’,1:0,Robert Snodgrass,Mark Noble,substitute_in
ENG-Premier League,1819,2018-10-05 Brighton-West Ham United,Brighton & Hove Albion,86’,1:0,Jürgen Locadia,Solly March,substitute_in
ENG-Premier League,1819,2018-10-05 Brighton-West Ham United,West Ham United,88’,1:0,Robert Snodgrass,,yellow_card
ENG-Premier League,1819,2018-09-22 Fulham-Watford,Watford,2’,0:1,Andre Gray,Will Hughes,goal
ENG-Premier League,1819,2018-09-22 Fulham-Watford,Fulham,30’,0:1,Alfie Mawson,,yellow_card
ENG-Premier League,1819,2018-09-22 Fulham-Watford,Fulham,32’,0:1,Timothy Fosu-Mensah,,yellow_card
ENG-Premier League,1819,2018-09-22 Fulham-Watford,Fulham,46’,0:1,Floyd Ayité,Kevin McDonald,substitute_in
ENG-Premier League,1819,2018-09-22 Fulham-Watford,Fulham,46’,0:1,Denis Odoi,Alfie Mawson,substitute_in
ENG-Premier League,1819,2018-09-22 Fulham-Watford,Watford,58’,0:1,José Holebas,,yellow_card
ENG-Premier League,1819,2018-09-22 Fulham-Watford,Fulham,64’,0:1,Andre-Frank Zambo Anguissa,Stefan Johansen,substitute_in
ENG-Premier League,1819,2018-09-22 Fulham-Watford,Watford,70’,0:1,Kiko Femenía,Will Hughes,substitute_in
ENG-Premier League,1819,2018-09-22 Fulham-Watford,Fulham,78’,1:1,Aleksandar Mitrović,Luciano Vietto,goal
ENG-Premier League,1819,2018-09-22 Fulham-Watford,Watford,80’,1:1,Isaac Success,Andre Gray,substitute_in
ENG-Premier League,1819,2018-09-22 Fulham-Watford,Watford,90’,1:1,Ken Sema,Roberto Pereyra,substitute_in
ENG-Premier League,1819,2019-01-20 Huddersfield Town-Manchester City,Manchester City,18’,0:1,Danilo,Kyle Walker,goal
ENG-Premier League,1819,2019-01-20 Huddersfield Town-Manchester City,Manchester City,27’,0:1,Kyle Walker,,yellow_card
ENG-Premier League,1819,2019-01-20 Huddersfield Town-Manchester City,Huddersfield Town,30’,0:1,Juninho Bacuna,,yellow_card
ENG-Premier League,1819,2019-01-20 Huddersfield Town-Manchester City,Huddersfield Town,43’,0:1,Jonathan Hogg,,yellow_card
ENG-Premier League,1819,2019-01-20 Huddersfield Town-Manchester City,Manchester City,50’,0:1,Fernandinho,,yellow_card
ENG-Premier League,1819,2019-01-20 Huddersfield Town-Manchester City,Manchester City,54’,0:2,Raheem Sterling,Leroy Sané,goal
ENG-Premier League,1819,2019-01-20 Huddersfield Town-Manchester City,Manchester City,56’,0:3,Leroy Sané,Sergio Agüero,goal
ENG-Premier League,1819,2019-01-20 Huddersfield Town-Manchester City,Huddersfield Town,59’,0:3,Steve Mounié,Adama Diakhaby,substitute_in
ENG-Premier League,1819,2019-01-20 Huddersfield Town-Manchester City,Manchester City,59’,0:3,David Silva,Fernandinho,substitute_in
ENG-Premier League,1819,2019-01-20 Huddersfield Town-Manchester City,Huddersfield Town,64’,0:3,Alex Pritchard,Juninho Bacuna,substitute_in
ENG-Premier League,1819,2019-01-20 Huddersfield Town-Manchester City,Manchester City,72’,0:3,Bernardo Silva,Leroy Sané,substitute_in
ENG-Premier League,1819,2019-01-20 Huddersfield Town-Manchester City,Manchester City,80’,0:3,Fabian Delph,İlkay Gündoğan,substitute_in
ENG-Premier League,1819,2019-04-20 Huddersfield Town-Watford,Watford,17’,0:1,Étienne Capoue,,yellow_card
ENG-Premier League,1819,2019-04-20 Huddersfield Town-Watford,Huddersfield Town,19’,0:1,Jonathan Hogg,,yellow_card
ENG-Premier League,1819,2019-04-20 Huddersfield Town-Watford,Huddersfield Town,24’,0:1,Juninho Bacuna,,yellow_card
ENG-Premier League,1819,2019-04-20 Huddersfield Town-Watford,Huddersfield Town,41’,0:1,Matty Daly,Jonathan Hogg,substitute_in
ENG-Premier League,1819,2019-04-20 Huddersfield Town-Watford,Watford,5’,0:1,Gerard Deulofeu,,goal
ENG-Premier League,1819,2019-04-20 Huddersfield Town-Watford,Huddersfield Town,65’,0:1,Karlan Grant,Steve Mounié,substitute_in
ENG-Premier League,1819,2019-04-20 Huddersfield Town-Watford,Watford,72’,0:1,Isaac Success,Andre Gray,substitute_in
ENG-Premier League,1819,2019-04-20 Huddersfield Town-Watford,Watford,80’,0:2,Gerard Deulofeu,,goal
ENG-Premier League,1819,2019-04-20 Huddersfield Town-Watford,Huddersfield Town,81’,0:2,Chris Löwe,Isaac Mbenza,substitute_in
ENG-Premier League,1819,2019-04-20 Huddersfield Town-Watford,Watford,83’,0:2,Nathaniel Chalobah,Gerard Deulofeu,substitute_in
ENG-Premier League,1819,2019-04-20 Huddersfield Town-Watford,Watford,90+1’,0:2,Abdoulaye Doucouré,,yellow_card
ENG-Premier League,1819,2019-04-20 Huddersfield Town-Watford,Watford,90+2’,0:2,Marc Navarro,Will Hughes,substitute_in
ENG-Premier League,1819,2019-04-20 Huddersfield Town-Watford,Huddersfield Town,90+3’,1:2,Karlan Grant,Chris Löwe,goal
ENG-Premier League,1819,2019-03-10 Liverpool-Burnley,Liverpool,19’,1:1,Roberto Firmino,,goal
ENG-Premier League,1819,2019-03-10 Liverpool-Burnley,Liverpool,29’,2:1,Sadio Mané,,goal
ENG-Premier League,1819,2019-03-10 Liverpool-Burnley,Liverpool,67’,3:1,Roberto Firmino,,goal
ENG-Premier League,1819,2019-03-10 Liverpool-Burnley,Liverpool,68’,3:1,Jordan Henderson,Georginio Wijnaldum,substitute_in
ENG-Premier League,1819,2019-03-10 Liverpool-Burnley,Burnley,6’,0:1,Ashley Westwood,,goal
ENG-Premier League,1819,2019-03-10 Liverpool-Burnley,Liverpool,71’,3:1,Fabinho,,yellow_card
ENG-Premier League,1819,2019-03-10 Liverpool-Burnley,Liverpool,77’,3:1,Naby Keïta,Adam Lallana,substitute_in
ENG-Premier League,1819,2019-03-10 Liverpool-Burnley,Burnley,79’,3:1,Peter Crouch,Chris Wood,substitute_in
ENG-Premier League,1819,2019-03-10 Liverpool-Burnley,Burnley,79’,3:1,Jóhann Berg Guðmundsson,Jeff Hendrick,substitute_in
ENG-Premier League,1819,2019-03-10 Liverpool-Burnley,Liverpool,7’,0:1,Alisson,,yellow_card
ENG-Premier League,1819,2019-03-10 Liverpool-Burnley,Liverpool,86’,3:1,Daniel Sturridge,Trent Alexander-Arnold,substitute_in
ENG-Premier League,1819,2019-03-10 Liverpool-Burnley,Burnley,86’,3:1,Matěj Vydra,Ashley Barnes,substitute_in
ENG-Premier League,1819,2019-03-10 Liverpool-Burnley,Burnley,90+1’,3:2,Jóhann Berg Guðmundsson,Matěj Vydra,goal
ENG-Premier League,1819,2019-03-10 Liverpool-Burnley,Liverpool,90+3’,4:2,Sadio Mané,Daniel Sturridge,goal
ENG-Premier League,1819,2019-01-12 Brighton-Liverpool,Liverpool,50’,0:1,Mohamed Salah,,penalty_goal
ENG-Premier League,1819,2019-01-12 Brighton-Liverpool,Brighton & Hove Albion,66’,0:1,Anthony Knockaert,Solly March,substitute_in
ENG-Premier League,1819,2019-01-12 Brighton-Liverpool,Brighton & Hove Albion,66’,0:1,Florin Andone,Glenn Murray,substitute_in
ENG-Premier League,1819,2019-01-12 Brighton-Liverpool,Liverpool,72’,0:1,James Milner,Xherdan Shaqiri,substitute_in
ENG-Premier League,1819,2019-01-12 Brighton-Liverpool,Brighton & Hove Albion,79’,0:1,Beram Kayal,Pascal Groß,substitute_in
ENG-Premier League,1819,2019-01-12 Brighton-Liverpool,Liverpool,90+4’,0:1,Divock Origi,Mohamed Salah,substitute_in
ENG-Premier League,1819,2019-01-12 Brighton-Liverpool,Liverpool,90’,0:1,Naby Keïta,Sadio Mané,substitute_in
ENG-Premier League,1819,2018-09-29 Arsenal-Watford,Watford,31’,0:0,Troy Deeney,,yellow_card
ENG-Premier League,1819,2018-09-29 Arsenal-Watford,Arsenal,45+3’,0:0,Bernd Leno,Petr Čech,substitute_in
ENG-Premier League,1819,2018-09-29 Arsenal-Watford,Arsenal,45’,0:0,Lucas Torreira,,yellow_card
ENG-Premier League,1819,2018-09-29 Arsenal-Watford,Arsenal,62’,0:0,Shkodran Mustafi,,yellow_card
ENG-Premier League,1819,2018-09-29 Arsenal-Watford,Arsenal,63’,0:0,Alex Iwobi,Aaron Ramsey,substitute_in
ENG-Premier League,1819,2018-09-29 Arsenal-Watford,Watford,72’,0:0,Isaac Success,Andre Gray,substitute_in
ENG-Premier League,1819,2018-09-29 Arsenal-Watford,Arsenal,77’,0:0,Danny Welbeck,Pierre-Emerick Aubameyang,substitute_in
ENG-Premier League,1819,2018-09-29 Arsenal-Watford,Watford,79’,0:0,Abdoulaye Doucouré,,yellow_card
ENG-Premier League,1819,2018-09-29 Arsenal-Watford,Arsenal,81’,1:0,Craig Cathcart,,own_goal
ENG-Premier League,1819,2018-09-29 Arsenal-Watford,Arsenal,83’,2:0,Mesut Özil,Alexandre Lacazette,goal
ENG-Premier League,1819,2018-09-29 Arsenal-Watford,Watford,84’,2:0,Kiko Femenía,Marc Navarro,substitute_in
ENG-Premier League,1819,2018-09-29 Manchester City-Brighton,Manchester City,29’,1:0,Raheem Sterling,Leroy Sané,goal
ENG-Premier League,1819,2018-09-29 Manchester City-Brighton,Brighton & Hove Albion,42’,1:0,Shane Duffy,,yellow_card
ENG-Premier League,1819,2018-09-29 Manchester City-Brighton,Manchester City,65’,2:0,Sergio Agüero,Raheem Sterling,goal
ENG-Premier League,1819,2018-09-29 Manchester City-Brighton,Manchester City,66’,2:0,Gabriel Jesus,Sergio Agüero,substitute_in
ENG-Premier League,1819,2018-09-29 Manchester City-Brighton,Manchester City,71’,2:0,Riyad Mahrez,Leroy Sané,substitute_in
ENG-Premier League,1819,2018-09-29 Manchester City-Brighton,Brighton & Hove Albion,73’,2:0,Glenn Murray,Jürgen Locadia,substitute_in
ENG-Premier League,1819,2018-09-29 Manchester City-Brighton,Brighton & Hove Albion,78’,2:0,Alireza Jahanbakhsh,Anthony Knockaert,substitute_in
ENG-Premier League,1819,2018-09-29 Manchester City-Brighton,Brighton & Hove Albion,83’,2:0,José Izquierdo,Solly March,substitute_in
ENG-Premier League,1819,2018-09-29 Manchester City-Brighton,Brighton & Hove Albion,87’,2:0,Martín Montoya,,yellow_card
ENG-Premier League,1819,2018-09-29 Manchester City-Brighton,Manchester City,88’,2:0,Phil Foden,David Silva,substitute_in
ENG-Premier League,1819,2018-09-29 Manchester City-Brighton,Brighton & Hove Albion,9’,0:0,Anthony Knockaert,,yellow_card
ENG-Premier League,1819,2019-01-29 Newcastle United-Manchester City,Manchester City,17’,0:1,Kevin De Bruyne,,yellow_card
ENG-Premier League,1819,2019-01-29 Newcastle United-Manchester City,Manchester City,1’,0:1,Sergio Agüero,David Silva,goal
ENG-Premier League,1819,2019-01-29 Newcastle United-Manchester City,Manchester City,34’,0:1,Raheem Sterling,,yellow_card
ENG-Premier League,1819,2019-01-29 Newcastle United-Manchester City,Newcastle United,54’,0:1,Ayoze Pérez,,yellow_card
ENG-Premier League,1819,2019-01-29 Newcastle United-Manchester City,Manchester City,65’,0:1,Bernardo Silva,Kevin De Bruyne,substitute_in
ENG-Premier League,1819,2019-01-29 Newcastle United-Manchester City,Newcastle United,66’,1:1,Salomón Rondón,Isaac Hayden,goal
ENG-Premier League,1819,2019-01-29 Newcastle United-Manchester City,Newcastle United,72’,1:1,Fabian Schär,,yellow_card
ENG-Premier League,1819,2019-01-29 Newcastle United-Manchester City,Manchester City,73’,1:1,Gabriel Jesus,Leroy Sané,substitute_in
ENG-Premier League,1819,2019-01-29 Newcastle United-Manchester City,Newcastle United,80’,2:1,Matt Ritchie,,penalty_goal
ENG-Premier League,1819,2019-01-29 Newcastle United-Manchester City,Manchester City,83’,2:1,İlkay Gündoğan,Danilo,substitute_in
ENG-Premier League,1819,2019-01-29 Newcastle United-Manchester City,Newcastle United,87’,2:1,Kenedy,Christian Atsu,substitute_in
ENG-Premier League,1819,2019-01-29 Newcastle United-Manchester City,Newcastle United,90+1’,2:1,Javier Manquillo,Ayoze Pérez,substitute_in
ENG-Premier League,1819,2019-01-29 Newcastle United-Manchester City,Manchester City,90+1’,2:1,Aymeric Laporte,,yellow_card
ENG-Premier League,1819,2018-12-29 Tottenham Hotspur-Wolves,Tottenham Hotspur,16’,0:0,Ben Davies,,yellow_card
ENG-Premier League,1819,2018-12-29 Tottenham Hotspur-Wolves,Tottenham Hotspur,22’,1:0,Harry Kane,Son Heung-min,goal
ENG-Premier League,1819,2018-12-29 Tottenham Hotspur-Wolves,Tottenham Hotspur,42’,1:0,Christian Eriksen,,yellow_card
ENG-Premier League,1819,2018-12-29 Tottenham Hotspur-Wolves,Wolverhampton Wanderers,59’,1:0,Hélder Costa,Adama Traoré,substitute_in
ENG-Premier League,1819,2018-12-29 Tottenham Hotspur-Wolves,Tottenham Hotspur,68’,1:0,Lucas Moura,Dele Alli,substitute_in
ENG-Premier League,1819,2018-12-29 Tottenham Hotspur-Wolves,Wolverhampton Wanderers,68’,1:0,João Moutinho,Leander Dendoncker,substitute_in
ENG-Premier League,1819,2018-12-29 Tottenham Hotspur-Wolves,Wolverhampton Wanderers,72’,1:1,Willy Boly,João Moutinho,goal
ENG-Premier League,1819,2018-12-29 Tottenham Hotspur-Wolves,Tottenham Hotspur,81’,1:1,Harry Kane,,yellow_card
ENG-Premier League,1819,2018-12-29 Tottenham Hotspur-Wolves,Wolverhampton Wanderers,81’,1:1,Jonny Castro,,yellow_card
