conf,stake,strategy,kelly_frac,vig,min_odds,total_bets,wins,win_rate,net_profit,final_bankroll,roi,sharpe
0.52,25,flat,0.05,0.98,1.4,646,413,63.93,1149.7,2149.7,7.12,2.2312
0.52,25,flat,0.05,0.98,1.5,585,365,62.39,935.07,1935.07,6.39,1.8633
0.52,25,flat,0.05,0.98,1.6,492,296,60.16,574.32,1574.32,4.67,1.2128
0.52,25,flat,0.05,1.0,1.1,673,436,64.78,1624.54,2624.54,9.66,3.0663
0.52,25,flat,0.05,1.0,1.2,673,436,64.78,1624.54,2624.54,9.66,3.0663
0.52,25,flat,0.05,1.0,1.3,672,435,64.73,1617.37,2617.37,9.63,3.0529
0.52,25,flat,0.05,1.0,1.4,660,426,64.55,1612.68,2612.68,9.77,3.0584
0.52,25,flat,0.05,1.0,1.5,602,377,62.62,1282.64,2282.64,8.52,2.4808
0.52,25,flat,0.05,1.0,1.6,529,326,61.63,1125.17,2125.17,8.51,2.2775
0.52,30,flat,0.05,0.85,1.1,641,422,65.83,-1000.0,0.0,-5.2,-1.9109
0.52,30,flat,0.05,0.85,1.2,635,415,65.35,-1000.0,0.0,-5.25,-1.9053
0.52,30,flat,0.05,0.85,1.3,557,354,63.55,-1000.0,0.0,-5.98,-1.9772
0.52,30,flat,0.05,0.85,1.4,447,273,61.07,-1000.0,0.0,-7.46,-2.1299
0.52,30,flat,0.05,0.85,1.5,247,136,55.06,-1000.0,0.0,-13.5,-2.7279
0.52,30,flat,0.05,0.85,1.6,67,35,52.24,-313.96,686.04,-15.62,-1.5846
0.52,30,flat,0.05,0.9,1.1,673,436,64.78,-264.5,735.5,-1.31,-0.4623
0.52,30,flat,0.05,0.9,1.2,667,431,64.62,-261.63,738.37,-1.31,-0.458
0.52,30,flat,0.05,0.9,1.3,640,407,63.59,-367.63,632.37,-1.91,-0.6479
0.52,30,flat,0.05,0.9,1.4,568,354,62.32,-349.97,650.03,-2.05,-0.64
0.52,30,flat,0.05,0.9,1.5,449,262,58.35,-796.76,203.24,-5.92,-1.5738
0.52,30,flat,0.05,0.9,1.6,260,143,55.0,-664.19,335.81,-8.52,-1.6584
0.52,30,flat,0.05,0.95,1.1,673,436,64.78,842.47,1842.47,4.17,1.3949
0.52,30,flat,0.05,0.95,1.2,673,436,64.78,842.47,1842.47,4.17,1.3949
0.52,30,flat,0.05,0.95,1.3,665,430,64.66,856.66,1856.66,4.29,1.4226
0.52,30,flat,0.05,0.95,1.4,620,391,63.06,612.91,1612.91,3.3,1.0315
0.52,30,flat,0.05,0.95,1.5,549,339,61.75,477.43,1477.43,2.9,0.8355
0.52,30,flat,0.05,0.95,1.6,424,245,57.78,-153.68,846.32,-1.21,-0.2941
0.52,30,flat,0.05,0.98,1.1,673,436,64.78,1506.66,2506.66,7.46,2.4182
0.52,30,flat,0.05,0.98,1.2,673,436,64.78,1506.66,2506.66,7.46,2.4182
0.52,30,flat,0.05,0.98,1.3,669,432,64.57,1472.97,2472.97,7.34,2.3646
0.52,30,flat,0.05,0.98,1.4,646,413,63.93,1379.64,2379.64,7.12,2.2312
0.52,30,flat,0.05,0.98,1.5,585,365,62.39,1122.08,2122.08,6.39,1.8633
0.52,30,flat,0.05,0.98,1.6,492,296,60.16,689.19,1689.19,4.67,1.2128
0.52,30,flat,0.05,1.0,1.1,673,436,64.78,1949.45,2949.45,9.66,3.0663
0.52,30,flat,0.05,1.0,1.2,673,436,64.78,1949.45,2949.45,9.66,3.0663
0.52,30,flat,0.05,1.0,1.3,672,435,64.73,1940.85,2940.85,9.63,3.0529
0.52,30,flat,0.05,1.0,1.4,660,426,64.55,1935.22,2935.22,9.77,3.0584
0.52,30,flat,0.05,1.0,1.5,602,377,62.62,1539.17,2539.17,8.52,2.4808
0.52,30,flat,0.05,1.0,1.6,529,326,61.63,1350.2,2350.2,8.51,2.2775
0.52,50,flat,0.05,0.85,1.1,562,377,67.08,-1000.0,0.0,-3.56,-1.2368
0.52,50,flat,0.05,0.85,1.2,562,375,66.73,-1000.0,0.0,-3.56,-1.2304
0.52,50,flat,0.05,0.85,1.3,471,305,64.76,-1000.0,0.0,-4.25,-1.2998
0.52,50,flat,0.05,0.85,1.4,306,189,61.76,-1000.0,0.0,-6.54,-1.5521
0.52,50,flat,0.05,0.85,1.5,71,32,45.07,-1000.0,0.0,-28.17,-3.0655
0.52,50,flat,0.05,0.85,1.6,67,35,52.24,-523.27,476.73,-15.62,-1.5846
0.52,50,flat,0.05,0.9,1.1,673,436,64.78,-440.83,559.17,-1.31,-0.4623
0.52,50,flat,0.05,0.9,1.2,667,431,64.62,-436.04,563.96,-1.31,-0.458
0.52,50,flat,0.05,0.9,1.3,640,407,63.59,-612.72,387.28,-1.91,-0.6479
0.52,50,flat,0.05,0.9,1.4,568,354,62.32,-583.28,416.72,-2.05,-0.64
0.52,50,flat,0.05,0.9,1.5,438,259,59.13,-1000.0,0.0,-4.57,-1.2049
