league,season,game,week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id,home_goals,away_goals,total_goals,btts,result_1x2,home_elo,away_elo,home_match_fouls,home_rest,h_missing_key_player,h_l5_pts,h_l5_sh,h_l5_sot,h_l5_sot_c,h_l5_gf,h_l5_ga,h_l5_fls,h_l5_conv,away_match_fouls,away_rest,a_missing_key_player,a_l5_pts,a_l5_sh,a_l5_sot,a_l5_sot_c,a_l5_gf,a_l5_ga,a_l5_fls,a_l5_conv,total_cards,referee_avg_cards_history
ENG-Premier League,2021,2021-04-12 West Brom-Southampton,31,Mon,2021-04-12,18:00 (13:00),West Brom,3–0,Southampton,0.0,The Hawthorns,Simon Hooper,/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League,0.0,3dee3681,3.0,0.0,3.0,0,2.0,1400.4795308766359,1458.0263894289146,0.0,9.0,0.0,1.999913766596567,0.0,0.0,11.956711810091987,3.0551743397402498,1.3267349804539894,0.0,0.0,22.0,0.0,0.0,1.21586793208181,32.943135579435335,12.104628026755051,10.333388376920253,1.5220932272908358,2.484484930183023,20.936432673649797,0.0416020230031129,2.0,4.78494623655914
ENG-Premier League,2021,2021-04-12 West Brom-Southampton,31,Mon,2021-04-12,18:00 (13:00),West Brom,3–0,Southampton,0.0,The Hawthorns,Simon Hooper,/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League,0.0,3dee3681,3.0,0.0,3.0,0,2.0,1400.4795308766359,1458.0263894289146,0.0,0.0,0.0,2.3052934373503207,0.0,0.0,10.692672676598514,3.008800486112776,0.8844899869693262,0.0,0.0,22.0,8.0,0.0,1.823801898122715,36.23490848721617,14.391286359579198,10.333388376920253,2.2831398409362538,2.1333793812791946,20.404649010474696,0.06240303450466935,2.0,4.75531914893617
ENG-Premier League,2021,2021-04-12 West Brom-Southampton,31,Mon,2021-04-12,18:00 (13:00),West Brom,3–0,Southampton,0.0,The Hawthorns,Simon Hooper,/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League,0.0,3dee3681,3.0,0.0,3.0,0,2.0,1400.4795308766359,1458.0263894289146,0.0,0.0,0.0,2.3052934373503207,0.0,0.0,10.692672676598514,3.008800486112776,0.8844899869693262,0.0,0.0,22.0,0.0,0.0,1.21586793208181,32.943135579435335,12.104628026755051,10.333388376920253,1.5220932272908358,2.484484930183023,20.936432673649797,0.0416020230031129,2.0,4.726315789473684
ENG-Premier League,2021,2021-04-12 West Brom-Southampton,31,Mon,2021-04-12,18:00 (13:00),West Brom,3–0,Southampton,0.0,The Hawthorns,Simon Hooper,/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League,0.0,3dee3681,3.0,0.0,3.0,0,2.0,1412.1208802075178,1446.3850400980327,0.0,9.0,0.0,1.999913766596567,0.0,0.0,11.956711810091987,3.0551743397402498,1.3267349804539894,0.0,0.0,22.0,8.0,0.0,1.823801898122715,36.23490848721617,14.391286359579198,10.333388376920253,2.2831398409362538,2.1333793812791946,20.404649010474696,0.06240303450466935,2.0,4.697916666666667
ENG-Premier League,2021,2021-04-12 West Brom-Southampton,31,Mon,2021-04-12,18:00 (13:00),West Brom,3–0,Southampton,0.0,The Hawthorns,Simon Hooper,/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League,0.0,3dee3681,3.0,0.0,3.0,0,2.0,1412.1208802075178,1446.3850400980327,0.0,9.0,0.0,1.999913766596567,0.0,0.0,11.956711810091987,3.0551743397402498,1.3267349804539894,0.0,0.0,22.0,0.0,0.0,1.21586793208181,32.943135579435335,12.104628026755051,10.333388376920253,1.5220932272908358,2.484484930183023,20.936432673649797,0.0416020230031129,2.0,4.670103092783505
ENG-Premier League,2021,2021-04-12 West Brom-Southampton,31,Mon,2021-04-12,18:00 (13:00),West Brom,3–0,Southampton,0.0,The Hawthorns,Simon Hooper,/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League,0.0,3dee3681,3.0,0.0,3.0,0,2.0,1412.1208802075178,1446.3850400980327,0.0,0.0,0.0,2.3052934373503207,0.0,0.0,10.692672676598514,3.008800486112776,0.8844899869693262,0.0,0.0,22.0,8.0,0.0,1.823801898122715,36.23490848721617,14.391286359579198,10.333388376920253,2.2831398409362538,2.1333793812791946,20.404649010474696,0.06240303450466935,2.0,4.642857142857143
ENG-Premier League,2021,2021-04-12 West Brom-Southampton,31,Mon,2021-04-12,18:00 (13:00),West Brom,3–0,Southampton,0.0,The Hawthorns,Simon Hooper,/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League,0.0,3dee3681,3.0,0.0,3.0,0,2.0,1412.1208802075178,1446.3850400980327,0.0,0.0,0.0,2.3052934373503207,0.0,0.0,10.692672676598514,3.008800486112776,0.8844899869693262,0.0,0.0,22.0,0.0,0.0,1.21586793208181,32.943135579435335,12.104628026755051,10.333388376920253,1.5220932272908358,2.484484930183023,20.936432673649797,0.0416020230031129,2.0,4.616161616161616
ENG-Premier League,2021,2021-04-12 Brighton-Everton,31,Mon,2021-04-12,20:15 (15:15),Brighton,0–0,Everton,0.0,The American Express Community Stadium,Darren England,/en/matches/ac6ac8f8/Brighton-and-Hove-Albion-Everton-April-12-2021-Premier-League,0.0,ac6ac8f8,0.0,0.0,0.0,0,1.0,1475.0825631868524,1546.1457701584227,0.0,8.0,0.0,1.0330508014875364,0.0,0.0,4.427719029605828,1.610074600812428,1.23212899450337,0.0,0.0,14.0,7.0,0.0,0.7852153304911055,26.762116845535264,10.44320273006757,11.770514532889415,0.8967984990076175,1.269198327677113,19.758595899902772,0.03314751239337375,6.0,6.6923076923076925
ENG-Premier League,2021,2021-04-12 Brighton-Everton,31,Mon,2021-04-12,20:15 (15:15),Brighton,0–0,Everton,0.0,The American Express Community Stadium,Darren England,/en/matches/ac6ac8f8/Brighton-and-Hove-Albion-Everton-April-12-2021-Premier-League,0.0,ac6ac8f8,0.0,0.0,0.0,0,1.0,1475.0825631868524,1546.1457701584227,0.0,8.0,0.0,1.0330508014875364,0.0,0.0,4.427719029605828,1.610074600812428,1.23212899450337,0.0,0.0,14.0,0.0,0.0,0.8512730121467041,23.086149232798984,7.617727403683648,11.770514532889415,0.5978656660050784,0.8461322184514087,17.839063933268516,0.022098341595582497,6.0,6.681818181818182
ENG-Premier League,2021,2021-04-12 Brighton-Everton,31,Mon,2021-04-12,20:15 (15:15),Brighton,0–0,Everton,0.0,The American Express Community Stadium,Darren England,/en/matches/ac6ac8f8/Brighton-and-Hove-Albion-Everton-April-12-2021-Premier-League,0.0,ac6ac8f8,0.0,0.0,0.0,0,1.0,1475.0825631868524,1546.1457701584227,0.0,0.0,0.0,1.0322884832491181,0.0,0.0,3.079898562957855,1.0733830672082854,0.8214193296689133,0.0,0.0,14.0,7.0,0.0,0.7852153304911055,26.762116845535264,10.44320273006757,11.770514532889415,0.8967984990076175,1.269198327677113,19.758595899902772,0.03314751239337375,6.0,6.6716417910447765
ENG-Premier League,2021,2021-04-12 Brighton-Everton,31,Mon,2021-04-12,20:15 (15:15),Brighton,0–0,Everton,0.0,The American Express Community Stadium,Darren England,/en/matches/ac6ac8f8/Brighton-and-Hove-Albion-Everton-April-12-2021-Premier-League,0.0,ac6ac8f8,0.0,0.0,0.0,0,1.0,1475.0825631868524,1546.1457701584227,0.0,0.0,0.0,1.0322884832491181,0.0,0.0,3.079898562957855,1.0733830672082854,0.8214193296689133,0.0,0.0,14.0,0.0,0.0,0.8512730121467041,23.086149232798984,7.617727403683648,11.770514532889415,0.5978656660050784,0.8461322184514087,17.839063933268516,0.022098341595582497,6.0,6.661764705882353
ENG-Premier League,2021,2021-04-12 Brighton-Everton,31,Mon,2021-04-12,20:15 (15:15),Brighton,0–0,Everton,0.0,The American Express Community Stadium,Darren England,/en/matches/ac6ac8f8/Brighton-and-Hove-Albion-Everton-April-12-2021-Premier-League,0.0,ac6ac8f8,0.0,0.0,0.0,0,1.0,1477.0998733767417,1544.1284599685334,0.0,8.0,0.0,1.0330508014875364,0.0,0.0,4.427719029605828,1.610074600812428,1.23212899450337,0.0,0.0,14.0,7.0,0.0,0.7852153304911055,26.762116845535264,10.44320273006757,11.770514532889415,0.8967984990076175,1.269198327677113,19.758595899902772,0.03314751239337375,6.0,6.6521739130434785
ENG-Premier League,2021,2021-04-12 Brighton-Everton,31,Mon,2021-04-12,20:15 (15:15),Brighton,0–0,Everton,0.0,The American Express Community Stadium,Darren England,/en/matches/ac6ac8f8/Brighton-and-Hove-Albion-Everton-April-12-2021-Premier-League,0.0,ac6ac8f8,0.0,0.0,0.0,0,1.0,1477.0998733767417,1544.1284599685334,0.0,8.0,0.0,1.0330508014875364,0.0,0.0,4.427719029605828,1.610074600812428,1.23212899450337,0.0,0.0,14.0,0.0,0.0,0.8512730121467041,23.086149232798984,7.617727403683648,11.770514532889415,0.5978656660050784,0.8461322184514087,17.839063933268516,0.022098341595582497,6.0,6.642857142857143
ENG-Premier League,2021,2021-04-12 Brighton-Everton,31,Mon,2021-04-12,20:15 (15:15),Brighton,0–0,Everton,0.0,The American Express Community Stadium,Darren England,/en/matches/ac6ac8f8/Brighton-and-Hove-Albion-Everton-April-12-2021-Premier-League,0.0,ac6ac8f8,0.0,0.0,0.0,0,1.0,1477.0998733767417,1544.1284599685334,0.0,0.0,0.0,1.0322884832491181,0.0,0.0,3.079898562957855,1.0733830672082854,0.8214193296689133,0.0,0.0,14.0,7.0,0.0,0.7852153304911055,26.762116845535264,10.44320273006757,11.770514532889415,0.8967984990076175,1.269198327677113,19.758595899902772,0.03314751239337375,6.0,6.633802816901408
ENG-Premier League,2021,2021-04-12 Brighton-Everton,31,Mon,2021-04-12,20:15 (15:15),Brighton,0–0,Everton,0.0,The American Express Community Stadium,Darren England,/en/matches/ac6ac8f8/Brighton-and-Hove-Albion-Everton-April-12-2021-Premier-League,0.0,ac6ac8f8,0.0,0.0,0.0,0,1.0,1477.0998733767417,1544.1284599685334,0.0,0.0,0.0,1.0322884832491181,0.0,0.0,3.079898562957855,1.0733830672082854,0.8214193296689133,0.0,0.0,14.0,0.0,0.0,0.8512730121467041,23.086149232798984,7.617727403683648,11.770514532889415,0.5978656660050784,0.8461322184514087,17.839063933268516,0.022098341595582497,6.0,6.625
ENG-Premier League,2021,2021-04-16 Everton-Tottenham Hotspur,32,Fri,2021-04-16,20:00 (15:00),Everton,2–2,Tottenham Hotspur,0.0,Goodison Park,Michael Oliver,/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,0.0,ebeb462d,2.0,2.0,4.0,1,1.0,1542.2228062545073,1559.1815595828978,16.0,4.0,0.0,0.8957597577370787,20.642676816094404,5.734973768400984,11.770514532889415,0.39857711067005225,0.5640881456342725,16.559375955512344,0.014732227730388332,16.0,5.0,0.0,0.6689724427610241,23.812840933161038,7.426977698340818,8.545548044721178,1.4839759642990762,2.1096854834352032,23.996306806080753,0.06661994249913633,4.0,5.165492957746479
ENG-Premier League,2021,2021-04-16 Everton-Tottenham Hotspur,32,Fri,2021-04-16,20:00 (15:00),Everton,2–2,Tottenham Hotspur,0.0,Goodison Park,Michael Oliver,/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,0.0,ebeb462d,2.0,2.0,4.0,1,1.0,1542.2228062545073,1559.1815595828978,16.0,4.0,0.0,0.8957597577370787,20.642676816094404,5.734973768400984,11.770514532889415,0.39857711067005225,0.5640881456342725,16.559375955512344,0.014732227730388332,16.0,0.0,0.0,0.788806190981381,24.103016788150782,7.008265840404735,11.22928440647038,1.6749664344807806,2.0546667339602838,21.330871204053835,0.07219107277720199,4.0,5.161403508771929
ENG-Premier League,2021,2021-04-16 Everton-Tottenham Hotspur,32,Fri,2021-04-16,20:00 (15:00),Everton,2–2,Tottenham Hotspur,0.0,Goodison Park,Michael Oliver,/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,0.0,ebeb462d,2.0,2.0,4.0,1,1.0,1542.2228062545073,1559.1815595828978,16.0,0.0,0.0,0.9435495795367776,26.231335221697037,8.672585553569474,8.519972947990293,0.9584708892041517,1.017621575987189,16.372917303674896,0.02834000367211074,16.0,5.0,0.0,0.6689724427610241,23.812840933161038,7.426977698340818,8.545548044721178,1.4839759642990762,2.1096854834352032,23.996306806080753,0.06661994249913633,4.0,5.1573426573426575
ENG-Premier League,2021,2021-04-16 Everton-Tottenham Hotspur,32,Fri,2021-04-16,20:00 (15:00),Everton,2–2,Tottenham Hotspur,0.0,Goodison Park,Michael Oliver,/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,0.0,ebeb462d,2.0,2.0,4.0,1,1.0,1542.2228062545073,1559.1815595828978,16.0,0.0,0.0,0.9435495795367776,26.231335221697037,8.672585553569474,8.519972947990293,0.9584708892041517,1.017621575987189,16.372917303674896,0.02834000367211074,16.0,0.0,0.0,0.788806190981381,24.103016788150782,7.008265840404735,11.22928440647038,1.6749664344807806,2.0546667339602838,21.330871204053835,0.07219107277720199,4.0,5.153310104529616
ENG-Premier League,2021,2021-04-16 Everton-Tottenham Hotspur,32,Fri,2021-04-16,20:00 (15:00),Everton,2–2,Tottenham Hotspur,0.0,Goodison Park,Michael Oliver,/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,0.0,ebeb462d,2.0,2.0,4.0,1,1.0,1542.710531133142,1558.693834704263,16.0,4.0,0.0,0.8957597577370787,20.642676816094404,5.734973768400984,11.770514532889415,0.39857711067005225,0.5640881456342725,16.559375955512344,0.014732227730388332,16.0,5.0,0.0,0.6689724427610241,23.812840933161038,7.426977698340818,8.545548044721178,1.4839759642990762,2.1096854834352032,23.996306806080753,0.06661994249913633,4.0,5.149305555555555
ENG-Premier League,2021,2021-04-16 Everton-Tottenham Hotspur,32,Fri,2021-04-16,20:00 (15:00),Everton,2–2,Tottenham Hotspur,0.0,Goodison Park,Michael Oliver,/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,0.0,ebeb462d,2.0,2.0,4.0,1,1.0,1542.710531133142,1558.693834704263,16.0,4.0,0.0,0.8957597577370787,20.642676816094404,5.734973768400984,11.770514532889415,0.39857711067005225,0.5640881456342725,16.559375955512344,0.014732227730388332,16.0,0.0,0.0,0.788806190981381,24.103016788150782,7.008265840404735,11.22928440647038,1.6749664344807806,2.0546667339602838,21.330871204053835,0.07219107277720199,4.0,5.145328719723183
ENG-Premier League,2021,2021-04-16 Everton-Tottenham Hotspur,32,Fri,2021-04-16,20:00 (15:00),Everton,2–2,Tottenham Hotspur,0.0,Goodison Park,Michael Oliver,/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,0.0,ebeb462d,2.0,2.0,4.0,1,1.0,1542.710531133142,1558.693834704263,16.0,0.0,0.0,0.9435495795367776,26.231335221697037,8.672585553569474,8.519972947990293,0.9584708892041517,1.017621575987189,16.372917303674896,0.02834000367211074,16.0,5.0,0.0,0.6689724427610241,23.812840933161038,7.426977698340818,8.545548044721178,1.4839759642990762,2.1096854834352032,23.996306806080753,0.06661994249913633,4.0,5.141379310344828
ENG-Premier League,2021,2021-04-16 Everton-Tottenham Hotspur,32,Fri,2021-04-16,20:00 (15:00),Everton,2–2,Tottenham Hotspur,0.0,Goodison Park,Michael Oliver,/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,0.0,ebeb462d,2.0,2.0,4.0,1,1.0,1542.710531133142,1558.693834704263,16.0,0.0,0.0,0.9435495795367776,26.231335221697037,8.672585553569474,8.519972947990293,0.9584708892041517,1.017621575987189,16.372917303674896,0.02834000367211074,16.0,0.0,0.0,0.788806190981381,24.103016788150782,7.008265840404735,11.22928440647038,1.6749664344807806,2.0546667339602838,21.330871204053835,0.07219107277720199,4.0,5.13745704467354
ENG-Premier League,2021,2021-04-17 Newcastle United-West Ham United,32,Sat,2021-04-17,12:30 (07:30),Newcastle United,3–2,West Ham United,0.0,St. James' Park,Kevin Friend,/en/matches/25a3b695/Newcastle-United-West-Ham-United-April-17-2021-Premier-League,0.0,25a3b695,3.0,2.0,5.0,1,2.0,1445.28939139309,1630.3758266896907,18.0,6.0,0.0,1.9994022820334507,25.206761155316045,9.575157613073012,8.690630146303144,1.691604936910502,1.4396786429254897,22.649417154250596,0.069513909050832,14.0,6.0,0.0,2.73994296518976,14.503874754938174,9.283333599891376,8.203857128009155,2.9566485930006574,1.9001064603176825,17.1648350013237,0.26368809295323364,6.0,4.1066666666666665
ENG-Premier League,2021,2021-04-17 Newcastle United-West Ham United,32,Sat,2021-04-17,12:30 (07:30),Newcastle United,3–2,West Ham United,0.0,St. James' Park,Kevin Friend,/en/matches/25a3b695/Newcastle-United-West-Ham-United-April-17-2021-Premier-League,0.0,25a3b695,3.0,2.0,5.0,1,2.0,1445.28939139309,1630.3758266896907,18.0,6.0,0.0,1.9994022820334507,25.206761155316045,9.575157613073012,8.690630146303144,1.691604936910502,1.4396786429254897,22.649417154250596,0.069513909050832,14.0,0.0,0.0,1.8266286434598402,20.052638129802826,10.082659676535767,11.621940810335012,2.6200608303240243,2.2940195221457835,16.109890000882466,0.19662539530215575,6.0,4.115044247787611
ENG-Premier League,2021,2021-04-17 Newcastle United-West Ham United,32,Sat,2021-04-17,12:30 (07:30),Newcastle United,3–2,West Ham United,0.0,St. James' Park,Kevin Friend,/en/matches/25a3b695/Newcastle-United-West-Ham-United-April-17-2021-Premier-League,0.0,25a3b695,3.0,2.0,5.0,1,2.0,1445.28939139309,1630.3758266896907,18.0,0.0,0.0,2.409935680925442,28.292516250066427,12.127442815309875,9.595436071693946,2.2047374508434765,1.578788691591801,21.099611436167063,0.077592606033888,14.0,6.0,0.0,2.73994296518976,14.503874754938174,9.283333599891376,8.203857128009155,2.9566485930006574,1.9001064603176825,17.1648350013237,0.26368809295323364,6.0,4.1233480176211454
ENG-Premier League,2021,2021-04-17 Newcastle United-West Ham United,32,Sat,2021-04-17,12:30 (07:30),Newcastle United,3–2,West Ham United,0.0,St. James' Park,Kevin Friend,/en/matches/25a3b695/Newcastle-United-West-Ham-United-April-17-2021-Premier-League,0.0,25a3b695,3.0,2.0,5.0,1,2.0,1445.28939139309,1630.3758266896907,18.0,0.0,0.0,2.409935680925442,28.292516250066427,12.127442815309875,9.595436071693946,2.2047374508434765,1.578788691591801,21.099611436167063,0.077592606033888,14.0,0.0,0.0,1.8266286434598402,20.052638129802826,10.082659676535767,11.621940810335012,2.6200608303240243,2.2940195221457835,16.109890000882466,0.19662539530215575,6.0,4.131578947368421
